"","year","date","unit","id","suffix","z","type","geo","collected","integrity","articulation","nsp bone","nsp tooth","nsp total","skeletal element","skeletal part","bone portion","voorhies group","BM category","bone shape (cube,tube,flat)","bone structure (dense,trabecular)","description","class","order","family","genus","species","taxon","stratified.surface","length","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"95","2014","5/28/2014",NA,"TSR-93",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","carpometacarpus",NA,NA,NA,NA,NA,NA,"carpometacarpal sin","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"96","2014","5/28/2014",NA,"TSR-94",NA,NA,"Bone",NA,"yes","fragment","?articulated","7",NA,"7","tibiotarsal dist., tarsometatarsal sin, tarsometatarsal frag. sin, phalanges",NA,"tibiotarsal dist., tarsometatarsal sin, tarsometatarsal frag. sin, phalanges",NA,NA,NA,NA,"tibiotarsal dist., tarsometatarsal sin, tarsometatarsal frag. sin, phalanges","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"97","2014","5/28/2014",NA,"TSR-95",NA,NA,"Bone",NA,"yes","complete","?articulated","2",NA,"2","tarsometatarsal and phalanx",NA,NA,NA,NA,NA,NA,"tarsometatarsal and phalanx","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"98","2014","5/28/2014",NA,"TSR-96",NA,NA,"Bone",NA,"yes","fragment","?articulated","2",NA,"2","tibiotarsal prox. dex, femur prox. frag.",NA,"tibiotarsal prox. dex, femur prox. frag.",NA,NA,NA,NA,"tibiotarsal prox. dex, femur prox. frag.","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"99","2014","5/29/2014",NA,"TSR-97",NA,NA,"Bone",NA,"yes","complete","articulated","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,"first, second and third phalanx, and sesamoid","Mammalia","Perissodactyla","Equidae","Equus","sp. (medium-sized)","Equus sp. (medium-sized)","stratified",NA,NA,NA,NA,NA,NA
"100","2014","5/29/2014",NA,"TSR-98",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metatarsal","Mammalia","Perissodactyla","Equidae","Equus","sp. (medium-sized)","Equus sp. (medium-sized)","stratified",NA,NA,NA,NA,NA,NA
"101","2014","5/29/2014",NA,"TSR-99",NA,NA,"Tooth",NA,"yes","complete","articulated",NA,"2","2","teeth",NA,NA,NA,NA,NA,NA,"2 lower molars","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"102","2014","5/29/2014",NA,"TSR-100",NA,NA,"Bone",NA,"yes","complete","articulated","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"first and second phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"103","2014","5/29/2014",NA,"TSR-101",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"lateral metapode","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"104","2014","5/29/2014",NA,"TSR-102",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"105","2014","5/29/2014",NA,"TSR-103",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"insicor","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"106","2014","5/29/2014",NA,"TSR-104",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","sesamoid","appendicular",NA,"I/II",NA,NA,NA,"sesamoid","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"107","2014","5/25/2014",NA,"TSR-105",NA,NA,"Bone",NA,"yes","complete","articulated","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"sesamoids","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"108","2014","5/29/2014",NA,"TSR-106",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","sesamoid","appendicular",NA,"I/II",NA,NA,NA,"sesamoid","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"109","2014","5/30/2014",NA,"TSR-107",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","metapode","appendicular","distal",NA,NA,NA,NA,"metapode, distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp. (medium-sized)","Equus sp. (medium-sized)","stratified",NA,NA,NA,NA,NA,NA
"110","2014","5/30/2014",NA,"TSR-108",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower molar","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,NA
"111","2014","5/30/2014",NA,"TSR-109",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"112","2014","5/30/2014",NA,"TSR-110",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","tibia","appendicular","distal",NA,NA,NA,NA,"tibia, distal frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"113","2014","5/30/2014",NA,"TSR-111",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"114","2014","5/30/2014",NA,"TSR-112",NA,NA,"Tooth",NA,"yes","fragment","articulated",NA,"2","2","teeth",NA,"fragment",NA,NA,NA,NA,"molars frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"115","2014","5/30/2014",NA,"TSR-113",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","scapula","appendicular","fragment",NA,NA,NA,NA,"scapula frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"116","2014","5/30/2014",NA,"TSR-114",NA,NA,"Bone",NA,"yes","complete","articulated","5",NA,"5",NA,NA,NA,NA,NA,NA,NA,"carpals and third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"117","2014","5/30/2014",NA,"TSR-115",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"118","2014","5/30/2014",NA,"TSR-116",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"119","2014","5/30/2014",NA,"TSR-117",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","phalanx",NA,NA,NA,NA,NA,NA,"phalanx II pedis","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"120","2014","5/30/2014",NA,"TSR-118",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"121","2014","5/30/2014",NA,"TSR-119",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","scapula","appendicular","fragment",NA,NA,NA,NA,"part of scapula","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"122","2014","5/30/2014",NA,"TSR-120",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","tibiotarsus",NA,NA,NA,NA,NA,NA,"tibiotarsal dex","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"123","2014","5/30/2014",NA,"TSR-121",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"124","2014","5/30/2014",NA,"TSR-122",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"insicor frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"125","2014","5/30/2014",NA,"TSR-123",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"126","2014","5/30/2014",NA,"TSR-124",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","vertebra","axial","fragment",NA,NA,NA,NA,"vertebra frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"127","2014","5/30/2014",NA,"TSR-125",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"second phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"128","2014","5/30/2014",NA,"TSR-126",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","vertebra","axial","fragment",NA,NA,NA,NA,"vertebra frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"129","2014","5/30/2014",NA,"TSR-127",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","carpal/tarsal","appendicular",NA,"I/II",NA,NA,NA,"carpal/tarsal","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"130","2014","5/30/2014",NA,"TSR-128",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","sesamoid","appendicular",NA,"I/II",NA,NA,NA,"sesamoid","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"131","2014","5/30/2014",NA,"TSR-129",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","?horn",NA,"core",NA,NA,NA,NA,"?horn-core frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"132","2014","5/30/2014",NA,"TSR-130",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","humerus","appendicular","distal",NA,NA,NA,NA,"humerus, distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"133","2014","5/30/2014",NA,"TSR-131",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","vertebra","axial",NA,"I",NA,NA,NA,"atlas","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"134","2014","41676",NA,"TSR-132",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","radius","appendicular","proximal",NA,NA,NA,NA,"radius sin, proximal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"135","2014","41676",NA,"TSR-133",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","humerus","appendicular","distal",NA,NA,NA,NA,"humerus sin, distal frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,"yes",NA,NA,NA,NA
"136","2014","41704",NA,"TSR-134",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","metapode","appendicular","distal",NA,NA,NA,NA,"metacarpal, distal frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"137","2014","41704",NA,"TSR-135",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","6","7","maxilla",NA,"fragment","II/III","BM3",NA,NA,"maxilla with P2-M3 dex","Mammalia","Artiodactyla","Cervidae","Metacervocerus","rhenanus","Metacervocerus rhenanus","stratified",NA,NA,NA,NA,NA,NA
"138","2014","41704",NA,"TSR-136",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","5","6","mandible",NA,"fragment","II/III","BM4",NA,NA,"mandible frag. with p2-m2 sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"139","2014","41704",NA,"TSR-137",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","rib","axial","fragment",NA,NA,NA,NA,"rib","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"140","2014","41704",NA,"TSR-138",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","?femur",NA,"distal",NA,NA,NA,NA,"?femur, distal frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"141","2014","42435",NA,"TSR-139",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"molar frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"142","2014","41704",NA,"TSR-140",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"first phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"143","2014","41704",NA,"TSR-141",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"144","2014","41704",NA,"TSR-142",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","humerus","appendicular","shaft",NA,NA,NA,NA,"humerus diaphysis","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"145","2014","41704",NA,"TSR-143",NA,NA,"Bone",NA,"yes","complete","articulated","6",NA,"6",NA,NA,NA,NA,NA,NA,NA,"first, second, third phalanx (x2) and sesamoids","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"146","2014","41704",NA,"TSR-144",NA,NA,"Tooth",NA,"yes","complete","?articulated",NA,"3","3","teeth",NA,NA,NA,NA,NA,NA,"3 upper molars","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"147","2014","41704",NA,"TSR-145",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"lateral metapode","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"148","2014","41704",NA,"TSR-146",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"insicor","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"149","2014","41704",NA,"TSR-147",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"insicor","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"150","2014","41704",NA,"TSR-148",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","coracoid",NA,"distal",NA,NA,NA,NA,"coracoid distal sin","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"151","2014","41704",NA,"TSR-149",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","humerus","appendicular",NA,"II",NA,NA,NA,"humerus","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"152","2014",NA,NA,"TSR-150",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","6","7","mandible",NA,"fragment","II/III","BM4",NA,NA,"mandible with p2-m3 sin","Mammalia","Artiodactyla","Giraffidae","Palaeotragus","sp.","Palaeotragus sp.","stratified",NA,NA,NA,NA,NA,NA
"153","2014",NA,NA,"TSR-151",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","4","5","mandible",NA,"fragment",NA,NA,NA,NA,"mandible with dp2-m1 sin","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"154","2014",NA,NA,"TSR-152",NA,NA,"Bone",NA,"yes","complete","articulated","20",NA,"20",NA,NA,NA,NA,NA,NA,NA,"scapula, humerus, radius-ulna, carpals, metacarpal, first, second and third phalanx, sesamoids (juvenile)","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"155","2014",NA,NA,"TSR-153",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","tarsal","appendicular",NA,"I/II","BM4",NA,NA,"astragalus dex","Mammalia","Perissodactyla","Equidae","Equus","sp. (medium-sized)","Equus sp. (medium-sized)","stratified",NA,NA,NA,NA,NA,NA
"156","2014",NA,NA,"TSR-154",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","6","7","mandible",NA,"fragment","II/III","BM4",NA,NA,"mandible frag. with p2-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"157","2014",NA,NA,"TSR-155",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","5","6","mandible",NA,"fragment",NA,NA,NA,NA,"mandible frag. dex with di3-dp4","Mammalia","Carnivora","Hyaenidae","Pachycrocuta","brevirostris","Pachycrocuta brevirostris","stratified",NA,NA,NA,NA,NA,NA
"158","2014",NA,NA,"TSR-156",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","6","7","maxilla",NA,"fragment","II/III","BM3",NA,NA,"maxilla with P2-M3 dex","Mammalia","Artiodactyla","Cervidae","Metacervocerus","rhenanus","Metacervocerus rhenanus","stratified",NA,NA,NA,NA,NA,NA
"159","2014",NA,NA,"TSR-157",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","?vertebra",NA,"fragment",NA,NA,NA,NA,"?vertebra frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"160","2014",NA,NA,"TSR-158",NA,NA,"Bone",NA,"yes","complete","articulated","3",NA,"3",NA,NA,NA,NA,NA,NA,NA,"femur, tibia and astragalus sin","Mammalia","Perissodactyla","Equidae","Equus","sp. (medium-sized)","Equus sp. (medium-sized)","stratified",NA,NA,NA,NA,NA,NA
"161","2014",NA,NA,"TSR-159",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","horn","cranial","core",NA,NA,NA,NA,"horn-cores","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"162","2014",NA,NA,"TSR-160",NA,NA,"Bone",NA,"yes","complete","articulated","32",NA,"32",NA,NA,NA,NA,NA,NA,NA,"diaphysis of tibia, calcaneus, tarsals, metatarsals, phalanges and sesamoids","Mammalia","Carnivora","Ursidae","Ursus","etruscus","Ursus etruscus","stratified",NA,NA,NA,NA,NA,NA
"163","2014",NA,NA,"TSR-161",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","12","13","cranium",NA,"fragment","II/III","BM4",NA,NA,"cranium frag. with P2-M3 dex and sin","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","stratified",NA,NA,NA,NA,NA,NA
"164","2014",NA,NA,"TSR-162",NA,NA,"Bone/Tooth",NA,"yes","fragment","articulated","1","4","5","cranium",NA,"fragment",NA,NA,NA,NA,"cranium frag. with DP1-DP4 sin and DP4 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"165","2014",NA,NA,"TSR-163",NA,NA,"Bone",NA,"yes","complete","articulated","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,"vertebras","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"166","2014",NA,NA,"TSR-164",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","humerus","appendicular",NA,"II",NA,NA,NA,"humerus","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"167","2014","41735",NA,"TSR-165",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,NA
"168","2014","41735",NA,"TSR-166",NA,NA,"Bone",NA,"yes","complete","articulated","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,"metatarsal and lateral metatarsal","Mammalia","Perissodactyla","Equidae","Equus","sp. (medium-sized)","Equus sp. (medium-sized)","stratified",NA,NA,NA,NA,NA,NA
"169","2014","41735",NA,"TSR-167",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","antler","cranial","tine",NA,NA,NA,NA,"tine from antlers","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,NA
"170","2014","41735",NA,"TSR-168",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metatarsal, proximal frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"171","2014","41735",NA,"TSR-169",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","rib","axial","fragment",NA,NA,NA,NA,"rib frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"172","2014","41735",NA,"TSR-170",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","coracoid",NA,"distal",NA,NA,NA,NA,"coracoid distal sin","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"173","2014","41735",NA,"TSR-171",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","sesamoid","appendicular",NA,"I/II",NA,NA,NA,"sesamoid","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"174","2014","41735",NA,"TSR-172",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","phalanx","appendicular","fragment",NA,NA,NA,NA,"third phalanx frag,","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"175","2014","42466",NA,"TSR-173",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower molar","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,NA
"176","2014","41735",NA,"TSR-174",NA,NA,"Bone",NA,"yes","fragment","?articulated","9",NA,"9","humerus prox. dex, humerus prox. sin, femur frag. dex, ulna dist./shaft sin, ulna dist./shaft dex, ulna prox dex, carpometacarpus dist. frag., 2x radius dist. dex, phalanx digiti majoris II prox.",NA,"humerus prox. dex, humerus prox. sin, femur frag. dex, ulna dist./shaft sin, ulna dist./shaft dex, ulna prox dex, carpometacarpus dist. frag., 2x radius dist. dex, phalanx digiti majoris II prox.",NA,NA,NA,NA,"humerus prox. dex, humerus prox. sin, femur frag. dex, ulna dist./shaft sin, ulna dist./shaft dex, ulna prox dex, carpometacarpus dist. frag., 2x radius dist. dex, phalanx digiti majoris II prox.","Aves","Passeriformes","Corvidae","Corvus",NA,"Corvus","stratified",NA,NA,NA,NA,NA,NA
"177","2014","41735",NA,"TSR-175",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","sesamoid","appendicular",NA,"I/II",NA,NA,NA,"sesamoid","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"178","2014","41735",NA,"TSR-176",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","humerus","appendicular",NA,"II",NA,NA,NA,"humerus","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"179","2014","41735",NA,"TSR-177",NA,NA,"Tooth",NA,"yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"180","2014","41735",NA,"TSR-178",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","tarsal","appendicular",NA,"I/II",NA,NA,NA,"calcaneus","Mammalia","?Carnivora",NA,NA,NA,"?Carnivora","stratified",NA,NA,NA,NA,NA,NA
"181","2014",NA,NA,"TSR-179",NA,NA,"Bone",NA,"yes","complete","articulated","6",NA,"6",NA,NA,NA,NA,NA,NA,NA,"metatarsal & tarsals, articulates with C18-14","Mammalia","Perissodactyla","Equidae","Equus","sp. (large-sized)","Equus sp. (large-sized)","stratified",NA,NA,NA,"found in plaster-jacket","C18-14",NA
"182","2015",NA,NA,"TSR-180",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","tibia","appendicular","distal",NA,NA,NA,NA,"tibia, distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","surface",NA,NA,NA,NA,NA,NA
"183","2015",NA,NA,"TSR-181",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper molar","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","surface",NA,NA,NA,NA,NA,NA
"184","2015",NA,NA,"TSR-182",NA,NA,"Tooth",NA,"yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper molar","Mammalia","Artiodactyla","Bovidae","Bison","sp.","Bison sp.","surface",NA,NA,NA,NA,NA,NA
"185","2015",NA,NA,"TSR-183",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","metapode","appendicular","distal",NA,NA,NA,NA,"metacarpal, distal frag.","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","surface",NA,NA,NA,NA,NA,NA
"186","2015",NA,NA,"TSR-184",NA,NA,"Microfauna",NA,"yes","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,"long bone frag.",NA,"microfauna",NA,NA,NA,"Microfauna","surface",NA,NA,NA,NA,NA,NA
"187","2015",NA,NA,"TSR-185",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frags.","Aves",NA,NA,NA,NA,"Aves","surface",NA,NA,NA,NA,NA,NA
