"","unit","id","suffix","prism","x","y","z","type","geo","spit","exc","plunge","bearing","length","max_width","thickness","collected","comment","date","time"
"155","D16",5,0,0.01,3.581,16.958,-3.526,"Bone","4","1","MI","0","60","NA","NA","NA","no","not collected","6/19/2015","10:22:19 AM"
"156","D16",6,0,0.0099999998,3.158,16.36,-3.498,"Bone","4","1","MI","8 S","200","NA","NA","NA","no","not collected","6/19/2015","10:23:35 AM"
"157","D16",7,0,0.0099999998,3.589,16.972,-3.56,"Bone","4","1","MI","10 SW","234","170","NA","NA","no","not collected","6/19/2015","12:19:56 PM"
"158","D16",8,0,0,3.497,16.489,-3.524,"Collected finds","4","1","MI",NA,"NA","NA","NA","NA","yes","End Spit 1","6/19/2015","12:48:31 PM"
"159","D16",9,0,0,3.497,16.489,-3.524,"Surface","4","2","MI",NA,"NA","NA","NA","NA",NA,"Start Spit 2","6/19/2015","12:48:35 PM"
"160","D16",10,0,0.07,3.885,16.906,-3.575,"Bone","4","2","MI","8 S","162","170","NA","NA","no","not collected, long bone fragment","6/22/2015","11:14:15 AM"
"161","D16",11,0,0.0099999998,3.628,16.218,-3.594,"Bone","4","2","MI",NA,"NA","NA","NA","NA","yes","fragment","6/24/2015","10:27:57 AM"
"162","D16",12,0,0,3.508,16.462,-3.615,"Collected finds","4","2","MI",NA,"NA","NA","NA","NA","yes","End Spit 2","6/24/2015","11:05:14 AM"
"163","D16",13,0,0,3.509,16.463,-3.615,"Surface","4","3","MI",NA,"NA","NA","NA","NA",NA,"Start Spit 3","6/24/2015","11:05:18 AM"
"164","D16",14,0,0.14,3.793,16.253,-3.69,"Tooth","4","3","MI",NA,"NA","NA","NA","NA","yes","third molar, carnivore","6/24/2015","11:38:05 AM"
"165","D16",15,0,0.22,3.839,16.187,-3.742,"Bone","4","3","MI",NA,"NA","NA","NA","NA","lost",NA,"6/24/2015","1:49:38 PM"
"166","D16",16,0,0.1,3.788,16.436,-3.68,"Bone","4","3","MI","10 E","108","NA","NA","NA","yes","long bone fragment","6/24/2015","2:06:22 PM"
"167","D16",17,0,0.01,3.438,16.248,-3.657,"Bone","4","3","MI",NA,"NA","NA","NA","NA","yes",NA,"6/24/2015","2:07:36 PM"
"168","D16",18,0,0.15,3.767,16.194,-3.723,"Bone","4","3","MI",NA,"NA","NA","NA","NA","yes","several bones in block","6/24/2015","2:08:20 PM"
"169","D16",19,0,0.04,3.717,16.959,-3.664,"Tooth","4","3","MI",NA,"NA","NA","NA","NA","yes","rhino","6/24/2015","2:59:24 PM"
"170","D16",20,0,0.02,3.161,16.279,-3.658,"Tooth","4","3","MI",NA,"NA","NA","NA","NA","yes","fragment","6/25/2015","10:22:27 AM"
"171","D16",21,0,0.1199999973,3.197,16.01,-3.829,"Tooth","4","3","VT",NA,"NA","NA","NA","NA","yes","carnivore","6/25/2015","1:12:02 PM"
"172","D16",22,0,0.21,3.806,16.406,-3.75,"Bone","4","3","MI","4 NE","40","NA","NA","NA","yes","tibia","6/25/2015","2:26:00 PM"
"173","D16",23,0,0.08,3.365,16.513,-3.722,"Bone","4","3","VS","4 SE","130","110","NA","NA","no","long bone fragment","6/26/2015","10:26:07 AM"
"174","D16",24,0,0.1,3.639,16.016,-3.804,"Bone","4","3","VT",NA,"NA","NA","NA","NA","yes","proboscidae, fragments in plaster jacket with carpales","6/26/2015","1:33:31 PM"
"175","D16",25,0,0.27,3.816,16.316,-3.801,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 145 - 152 ID: 24, 26, 27, 28, 29","6/26/2015","2:51:41 PM"
"176","D16",25,1,0.22,3.184,16.586,-3.848,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 145 - 152 ID: 24, 26, 27, 28, 29","6/26/2015","2:53:19 PM"
"177","D16",25,2,0,3.252,15.817,-3.769,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 145 - 152 ID: 24, 26, 27, 28, 29","6/26/2015","2:54:09 PM"
"178","D16",25,3,0.28,3.805,15.817,-3.804,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, bl, ye, gr ph: 145 - 152 ID: 24, 26, 27, 28, 29","6/26/2015","2:55:03 PM"
"179","D16",26,0,0.22,3.785,16.004,-3.789,"Bone","4","3","VT",NA,"NA","NA","NA","NA","yes","unceform, proboscidae","6/26/2015","2:58:02 PM"
"180","D16",27,0,0.14,3.18,16.473,-3.79,"Bone","4","3","VT","0","32","260","NA","NA","yes","long bone fragment","6/26/2015","3:00:03 PM"
"181","D16",28,0,0.08,3.318,16.28,-3.789,"Bone","4","3","VT","4 SE","120","NA","NA","NA","yes","scapula","6/26/2015","3:08:03 PM"
"182","D16",29,0,0.07,3.449,16.093,-3.809,"Bone","4","3","VT","0","170","NA","NA","NA","yes","three vertebrae (including one atlas) articulated","6/26/2015","3:09:16 PM"
"183","D16",30,0,0.3,3.822,16.063,-3.83,"Bone","4","3","AG",NA,"NA","NA","NA","NA","yes","magnum, proboscidae","6/29/2015","10:54:35 AM"
"184","D16",31,0,0.3,3.767,16.163,-3.88,"Bone","4","3","GK",NA,"NA","NA","NA","NA","yes","possible fragments of carpale, proboscidae, associated with bone in plaster jacket","6/29/2015","11:10:17 AM"
"185","D16",32,0,0.23,3.76,16.12,-3.809,"Bone","4","3","GK",NA,"NA","NA","NA","NA","yes","possible carpale, proboscidae, associated with bone in plaster jacket","6/29/2015","11:14:41 AM"
"186","D16",33,0,0.32,3.779,16.098,-3.892,"Bone","4","3","GK",NA,"NA","NA","NA","NA","yes","carpal, proboscidae, associated with bone in plaster jacket","6/29/2015","11:15:33 AM"
"187","D16",34,0,0.2,3.522,16.146,-3.922,"Collected finds","4","3","VT",NA,"NA","NA","NA","NA","yes","End Spit 3","6/29/2015","1:15:28 PM"
"188","D17",1,0,0.02,3.479,17.451,-3.419,"Surface",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"starting elevation, cleaning","6/15/2015","3:27:41 PM"
"189","D17",2,0,0.0099999998,3.509,17.454,-3.443,"Surface","4","1","GK",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/16/2015","11:10:53 AM"
"190","D17",3,0,0.03,3.347,17.782,-3.55,"Tooth","4","1","GK",NA,"NA","NA","NA","NA","yes",NA,"6/16/2015","1:47:28 PM"
"191","D17",4,0,0.01,3.542,17.493,-3.538,"Collected finds","4","1","GK",NA,"NA","NA","NA","NA","yes","End Spit 1","6/16/2015","1:56:16 PM"
"192","D17",5,0,0.0399999991,3.472,17.563,-3.576,"Surface","4","2","GK",NA,"NA","NA","NA","NA",NA,"Start Spit 2","6/16/2015","2:21:12 PM"
"193","D17",6,0,0.0099999998,3.462,17.63,-3.598,"Bone","4","2","GK","10 S","166","NA","NA","NA","yes","metapodium, bovid","6/17/2015","10:50:10 AM"
"194","D17",7,0,0.0099999998,3.444,17.49,-3.568,"Bone/Tooth","4","2","GK",NA,"NA","NA","NA","NA","yes","cranium, cervid","6/17/2015","10:52:32 AM"
"195","D17",8,0,0.2,3.909,17.901,-3.595,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, re, wh ph: 309/5043 - 309/5046 ID: 6, 7","6/17/2015","10:56:32 AM"
"196","D17",8,1,0.01,3.199,17.749,-3.585,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, re, wh ph: 309/5043 - 309/5046 ID: 6, 7","6/17/2015","10:57:47 AM"
"197","D17",8,2,0.0099999998,3.274,17.085,-3.549,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, re, wh ph: 309/5043 - 309/5046 ID: 6, 7","6/17/2015","10:58:00 AM"
"198","D17",8,3,0.1,3.875,17.134,-3.605,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, re, wh ph: 309/5043 - 309/5046 ID: 6, 7","6/17/2015","10:58:13 AM"
"199","D17",9,0,0.0099999998,3.283,17.933,-3.569,"Bone","4","2","GK","10 NW","294","110","NA","NA","no","not collected, fragment","6/17/2015","1:44:46 PM"
"200","D17",10,0,0.01,3.545,17.498,-3.639,"Surface","4","3","GK",NA,"NA","NA","NA","NA",NA,"Start Spit 3","6/17/2015","1:59:44 PM"
"201","D17",11,0,0.14,3.69,17.743,-3.674,"Bone","4","3","GK",NA,"NA","NA","NA","NA","yes",NA,"6/19/2015","9:53:53 AM"
"202","D17",12,0,0.05,3.761,17.166,-3.636,"Bone","4","3","GK","0","84","200","NA","NA","no","not collected, long bone fragment","6/19/2015","9:55:47 AM"
"203","D17",13,0,0.07,3.048,17.881,-3.691,"Bone","4","3","GK","20 S","170","220","NA","NA","no","not collected, long bone fragment","6/19/2015","12:21:41 PM"
"204","D17",14,0,0.1,3.513,17.477,-3.689,"Surface","4","4","GK",NA,"NA","NA","NA","NA",NA,"Start Spit 4","6/19/2015","1:22:59 PM"
"205","D17",15,0,0.17,3.784,17.45,-3.729,"Bone","4","4","GK","40 NW","330","NA","NA","NA","no","long bone fragment","6/22/2015","10:54:36 AM"
"206","D17",16,0,0.14,3.715,17.45,-3.732,"Bone","4","4","GK","0","70","180","NA","NA","no","not collected, long bone fragment","6/22/2015","10:56:50 AM"
"207","D17",17,0,0.12,3.702,17.34,-3.742,"Bone","4","4","GK","32 NW","310","170","NA","NA","no","long bone fragment","6/22/2015","3:07:48 PM"
"208","D17",18,0,0.01,3.541,17.294,-3.764,"Bone","4","4","GK",NA,"NA","NA","NA","NA","yes",NA,"6/23/2015","12:35:03 PM"
"209","D17",19,0,0.0099999998,3.522,17.486,-3.782,"Surface","4","5","GK",NA,"NA","NA","NA","NA",NA,"Start Spit 5","6/23/2015","1:00:47 PM"
"210","D17",20,0,0.3,3.856,17.496,-3.808,"Bone","4","5","GK","26 N","0","170","NA","NA","no","not collected, long bone fragment","6/24/2015","9:34:54 AM"
"211","D17",21,0,0.24,3.912,17.187,-3.741,"Bone","4","5","GK","10 NW","296","120","NA","NA","no","not collected, long bone fragment","6/24/2015","9:35:57 AM"
"212","D17",22,0,0.03,3.605,17.413,-3.779,"Bone/Tooth","4","5","GK","38 E","84","NA","NA","NA","yes","maxilla, bovid","6/24/2015","9:37:14 AM"
"213","D17",23,0,0,3.541,17.249,-3.779,"Bone/Tooth","4","5","GK","40 W","32","NA","NA","NA","yes","maxilla, bovid","6/24/2015","9:38:43 AM"
"214","D17",24,0,0.3,3.869,17.613,-3.811,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, gr, re, ye ph: 313/5345 - 313/5349 ID: 22, 23","6/24/2015","9:53:31 AM"
"215","D17",24,1,0.01,3.332,17.598,-3.836,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, gr, re, ye ph: 313/5345 - 313/5349 ID: 22, 23","6/24/2015","9:54:43 AM"
"216","D17",24,2,0,3.298,17.151,-3.849,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, gr, re, ye ph: 313/5345 - 313/5349 ID: 22, 23","6/24/2015","9:55:07 AM"
"217","D17",24,3,0.25,3.828,17.109,-3.811,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto bl, gr, re, ye ph: 313/5345 - 313/5349 ID: 22, 23","6/24/2015","9:55:27 AM"
"218","D17",25,0,0.1,3.639,17.707,-3.854,"Tooth","4","5","GK",NA,"NA","NA","NA","NA","yes","fragment, carnivore","6/24/2015","11:20:58 AM"
"219","D17",26,0,0.4,3.864,17.84,-3.817,"Tooth","4","5","GK",NA,"NA","NA","NA","NA","yes","incisor","6/24/2015","1:44:16 PM"
"220","D17",27,0,0.14,3.855,17.845,-3.586,"Tooth","4","5","GK",NA,"NA","NA","NA","NA","yes","incisor","6/24/2015","2:13:53 PM"
"221","D17",28,0,0.06,3.028,17.862,-4.064,"Bone","4","5","DK",NA,"NA","NA","NA","NA","yes","third phalanx, cervid","6/24/2015","2:40:32 PM"
"222","D17",29,0,0.07,3.065,17.92,-4.05,"Bone","4","5","DK","0","70","NA","NA","NA","yes","vertebrae column","6/24/2015","2:42:03 PM"
"223","D17",30,0,0.26,3.478,17.746,-4.111,"Bone","4","5","GK",NA,"NA","NA","NA","NA","yes","bird bone","6/24/2015","3:09:25 PM"
"224","D17",31,0,0.08,3.086,17.824,-4.063,"Bone","4","5","GK",NA,"NA","NA","NA","NA","yes","three articulated vertebrae","6/24/2015","3:32:16 PM"
"225","D17",32,0,0.12,3.157,17.821,-4.081,"Bone","4","5","GK",NA,"NA","NA","NA","NA","yes","scapula","6/24/2015","3:33:31 PM"
"226","D17",34,0,0.12,3.376,17.439,-4.029,"Surface","4","6","GK",NA,"NA","NA","NA","NA",NA,"Start Spit 6","6/25/2015","9:43:30 AM"
"227","D17",35,0,0.22,3.182,17.88,-4.157,"Bone","4","6","GK","32 N","0","NA","NA","NA","yes","antler fragment","6/25/2015","10:18:54 AM"
"228","D17",36,0,0.14,3.064,17.846,-4.107,"Bone","4","6","GK","10 N","340","NA","NA","NA","yes","antler fragment","6/25/2015","10:20:12 AM"
"229","D17",37,0,0.01,3.174,17.983,-4.065,"Bone/Tooth","4","6","GK","0","160","NA","NA","NA","yes","cranium, carnivor","6/26/2015","2:15:03 PM"
"230","D18",1,0,0.01,3.531,18.522,-3.452,"Surface",NA,"NA",NA,NA,"NA","NA","NA","NA",NA,"starting elevation, cleaning","6/15/2015","3:28:13 PM"
"231","D18",2,0,0.01,3.525,18.473,-3.494,"Surface","4","1","DK",NA,"NA","NA","NA","NA",NA,"Start Spit 1","6/16/2015","10:46:41 AM"
"232","D18",3,0,0,3.369,18.214,-3.563,"Tooth","4","1","DK","24 S","100","NA","NA","NA","yes","maxilla, bovid","6/16/2015","12:53:37 PM"
"233","D18",4,0,0.04,3.545,18.799,-3.562,"Tooth","4","1","DK",NA,"NA","NA","NA","NA","yes",NA,"6/16/2015","3:20:03 PM"
"234","D18",5,0,0.06,3.628,18.715,-3.56,"Bone","4","1","DK","0","200","200","NA","NA","no","not collected, long bone fragment","6/17/2015","10:37:38 AM"
"235","D18",6,0,0,3.407,18.686,-3.56,"Bone","4","1","DK","10 E","110","60","NA","NA","no","not collected, fragment","6/17/2015","11:24:49 AM"
"236","D18",7,0,0.01,3.511,18.609,-3.567,"Bone","4","1","DK","0","76","NA","NA","NA","no","femur","6/17/2015","11:27:38 AM"
"237","D18",8,0,0.03,3.659,18.617,-3.539,"Bone","4","1","DK","0","64","NA","NA","NA","yes","distal part of humerus","6/17/2015","11:29:28 AM"
"238","D18",9,0,0.01,3.838,18.867,-3.465,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 309/5057 - 309/5059 ID: 3, 7, 8","6/17/2015","11:35:04 AM"
"239","D18",9,1,0.0099999998,3.142,18.747,-3.629,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 309/5057 - 309/5059 ID: 3, 7, 8","6/17/2015","11:36:06 AM"
"240","D18",9,2,0.0099999998,3.078,18.125,-3.63,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 309/5057 - 309/5059 ID: 3, 7, 8","6/17/2015","11:36:18 AM"
"241","D18",9,3,0.0099999998,3.803,18.044,-3.541,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 309/5057 - 309/5059 ID: 3, 7, 8","6/17/2015","11:36:27 AM"
"242","D18",10,0,0,3.659,18.617,-3.539,"Bone","4","1","DK",NA,"NA","NA","NA","NA","yes","mandibula below ID 8","6/17/2015",NA
"243","D18",11,0,0.05,3.754,18.713,-3.537,"Bone","4","1","DK","0","134","10","NA","NA","no","not collected, long bone fragment","6/19/2015","1:03:14 PM"
"244","D18",12,0,0.04,3.802,18.709,-3.509,"Tooth","4","1","DK",NA,"NA","NA","NA","NA","yes","equus","6/19/2015","1:04:02 PM"
"245","D18",13,0,0,3.788,18.785,-3.481,"Bone","4","1","DK","16 SW","230","NA","NA","NA","lost","horn core","6/22/2015","9:58:46 AM"
"246","D18",14,0,0,3.762,18.868,-3.483,"Bone","4","1","DK","0","166","NA","NA","NA","yes","horn, possibly fit to ID 13","6/22/2015","10:25:20 AM"
"247","D18",15,0,0.01,3.679,18.834,-3.5,"Bone/Tooth","4","1","DK",NA,"NA","NA","NA","NA","yes","maxilla, bison","6/22/2015","11:18:32 AM"
"248","D18",16,0,0.05,3.976,18.756,-3.515,"ESR Sample","4","1","DK",NA,"NA","NA","NA","NA","yes","ESR Sample #1: rhino tooth with sediment","6/22/2015","11:45:59 AM"
"249","D18",17,0,0,3.797,18.915,-3.505,"Bone/Tooth","4","1","DK","10 NE","66","NA","NA","NA","yes","mandibula, equus","6/22/2015","12:11:03 PM"
"250","D18",18,0,0,3.88,18.636,-3.51,"Bone","4","1","DK","6 N","0","NA","NA","NA","no","humerus fragment","6/22/2015","1:38:50 PM"
"251","D18",19,0,0.02,3.958,18.779,-3.52,"Bone","4","1","DK","0","104","380","NA","NA","no","not collected, long bone fragment","6/22/2015","2:00:35 PM"
"252","D18",20,0,0,3.827,18.628,-3.538,"Tooth","4","1","DK",NA,"NA","NA","NA","NA","yes","bovid","6/22/2015","2:29:02 PM"
"253","D18",21,0,0.0099999998,3.784,18.887,-3.571,"Bone","4","1","DK","10 W","250","190","NA","NA","no","not collected, long bone fragment","6/22/2015","2:42:11 PM"
"254","D18",22,0,0.0099999998,3.832,18.614,-3.573,"Bone","4","1","DK",NA,"NA","120","90","NA","no","not collected, fragment mandibula equus","6/22/2015","2:43:03 PM"
"255","D18",23,0,0.1,3.88,18.492,-3.628,"Tooth","4","1","DK",NA,"NA","NA","NA","NA","yes","rhino","6/22/2015","2:57:13 PM"
"256","D18",24,0,0.03,3.87,18.767,-3.57,"Bone/Tooth","4","1","DK",NA,"NA","NA","NA","NA","yes","mandibula, juvenile rhino","6/22/2015","3:02:27 PM"
"257","D18",25,0,0,3.481,18.554,-3.678,"Collected finds","4","1","DK",NA,"NA","NA","NA","NA","yes","End Spit 1","6/22/2015","3:04:01 PM"
"258","D18",26,0,0,3.481,18.554,-3.678,"Surface","4","2","DK",NA,"NA","NA","NA","NA",NA,"Start Spit 2","6/22/2015","3:04:07 PM"
"259","D18",27,0,0,3.089,18.052,-3.746,"Bone","4","2","DK","8 SW","220","NA","NA","NA","yes","proximal metacarpale","6/23/2015","11:12:23 AM"
"260","D18",28,0,0,3.507,18.409,-3.765,"Collected finds","4","2","DK",NA,"NA","NA","NA","NA","yes","End Spit 2","6/23/2015","11:45:02 AM"
"261","D18",29,0,0,3.507,18.409,-3.765,"Surface","4","3","DK",NA,"NA","NA","NA","NA",NA,"Start Spit 3","6/23/2015","11:45:07 AM"
"262","D18",30,0,0.16,3.301,18.254,-3.986,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","third phalanx","6/23/2015","1:52:53 PM"
"263","D18",31,0,0.22,3.186,18.514,-4.028,"Bone","4","3","DK","12 S","192","NA","NA","NA","yes","bird bone","6/23/2015","2:00:34 PM"
"264","D18",32,0,0.15,3.215,18.098,-4.037,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","first phalanx, possibly bovid","6/23/2015","3:04:34 PM"
"265","D18",33,0,0.22,3.319,18.292,-4.04,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","bird bone","6/23/2015","3:14:04 PM"
"266","D18",34,0,0.18,3.321,18.19,-4.036,"Bone","4","3","DK","8 N","0","NA","NA","NA","yes","calcaneus, cervid","6/24/2015","10:52:01 AM"
"267","D18",35,0,0.11,3.102,18.074,-4.049,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","third phalanx, artiodactyle","6/24/2015","11:08:21 AM"
"268","D18",36,0,0.14,3.115,18.274,-4.043,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","third phalanx, artiodactyle","6/24/2015","11:12:06 AM"
"269","D18",37,0,0.18,3.198,18.212,-4.063,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","third phalanx, cervid","6/24/2015","12:29:47 PM"
"270","D18",38,0,0.24,3.458,18.335,-4.031,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","carpal, cervid","6/24/2015","12:31:22 PM"
"271","D18",39,0,0.14,3.422,18.224,-3.969,"Bone","4","3",NA,"0","22","NA","NA","NA","yes","distal part of humerus with radius","6/24/2015","1:42:00 PM"
"272","D18",40,0,0.21,3.641,18.354,-3.931,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto ye, re, gr, bl ph: 313/5398 - 313/5406 ID: 39","6/24/2015","1:46:04 PM"
"273","D18",40,1,0.1,3.095,18.394,-4.05,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto ye, re, gr, bl ph: 313/5398 - 313/5406 ID: 39","6/24/2015","1:47:02 PM"
"274","D18",40,2,0.05,3.029,18.091,-4.055,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto ye, re, gr, bl ph: 313/5398 - 313/5406 ID: 39","6/24/2015","1:47:34 PM"
"275","D18",40,3,0.2,3.642,18.076,-3.919,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto ye, re, gr, bl ph: 313/5398 - 313/5406 ID: 39","6/24/2015","1:48:13 PM"
"276","D18",41,0,0.2,3.273,18.29,-4.05,"Bone","4","3","DK",NA,"NA","100","NA","NA","no","not collected, long bone fragment","6/24/2015","2:31:15 PM"
"277","D18",42,0,0.25,3.565,18.175,-4.017,"Bone","4","3","DK","20 S","180","NA","NA","NA","yes","metacarpale, bison","6/25/2015","10:09:54 AM"
"278","D18",43,0,0.21,3.914,18.309,-3.701,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, bl, re ph: 314/5445 - 314/5450","6/25/2015","10:14:02 AM"
"279","D18",43,1,0.01,2.997,18.348,-4.053,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, bl, re ph: 314/5445 - 314/5450","6/25/2015","10:15:49 AM"
"280","D18",43,2,0.0099999998,2.945,17.475,-4.042,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, bl, re ph: 314/5445 - 314/5450","6/25/2015","10:16:22 AM"
"281","D18",43,3,0.4,3.866,17.582,-3.894,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto gr, ye, bl, re ph: 314/5445 - 314/5450","6/25/2015","10:16:47 AM"
"282","D18",44,0,0.05,3.109,18.696,-4.031,"Bone","4","3","AG",NA,"NA","NA","NA","NA","yes","bird bone","6/25/2015","10:30:02 AM"
"283","D18",45,0,0.07,3.315,18.777,-3.99,"Bone","4","3","AG",NA,"NA","NA","NA","NA","yes","third phalanx","6/25/2015","10:37:06 AM"
"284","D18",46,0,0.1,3.328,18.768,-4.017,"Bone","4","3","AG",NA,"NA","NA","NA","NA","yes","bird bone","6/25/2015","10:45:58 AM"
"285","D18",47,0,0.1000000015,3.264,18.74,-4.037,"Bone","4","3","AG",NA,"NA","NA","NA","NA","yes","second phalanx","6/25/2015","10:51:05 AM"
"286","D18",48,0,0.2,3.335,18.181,-4.058,"Bone","4","3","DK","10 S","160","NA","NA","NA","yes","femur, cervid, articulated with ID: 50, 51, 52, 53, 54, 55, 56","6/25/2015","10:57:57 AM"
"287","D18",49,0,0.12,3.087,18.001,-4.104,"Bone","4","3","GK",NA,"NA","NA","NA","NA","yes","third phalanx, equus, articulated with ID: 76.77.78","6/25/2015","11:38:04 AM"
"288","D18",50,0,0.12,3.275,18.185,-4.074,"Bone","4","3","DK","8 SE","150","NA","NA","NA","yes","tibia, cervid, articulated with ID: 48, 51, 52, 53, 54, 55, 56","6/25/2015","12:36:35 PM"
"289","D18",51,0,0.01,3.16,18.12,-4.078,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","astragalus, cervid, articulated with ID: 48, 50, 52, 53, 54, 55, 56","6/25/2015","12:37:59 PM"
"290","D18",52,0,0.0099999998,3.116,18.126,-4.083,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","calcaneus, cervid, articulated with ID: 48, 50, 51, 53, 54, 55, 56","6/25/2015","12:38:55 PM"
"291","D18",53,0,0.0099999998,3.155,18.156,-4.082,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","cuboideum-scaphoideum, cervid, articulated with ID: 48, 50, 51, 52, 54, 55, 56","6/25/2015","1:03:54 PM"
"292","D18",54,0,0.08,3.248,18.246,-4.087,"Bone","4","3","DK","0","146","NA","NA","NA","yes","metatarsale, cervid, articulated with ID: 48, 50, 51, 52, 53, 55, 56","6/25/2015","1:04:56 PM"
"293","D18",55,0,0.12,3.282,18.344,-4.093,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","first phalanx, cervid, articulated with ID: 48, 50, 51, 52, 53, 54, 56","6/25/2015","1:06:04 PM"
"294","D18",56,0,0.12,3.241,18.363,-4.127,"Bone","4","3","DK",NA,"NA","NA","NA","NA","yes","second phalanx, cervid, articulated with ID: 48, 50, 51, 52, 53, 54, 55","6/25/2015","1:56:58 PM"
"295","D18",57,0,0.3,3.578,18.109,-4.062,"Bone","4","3","DK","10 SW","250","NA","NA","NA","yes","metatarsale, carnivore","6/25/2015","1:58:18 PM"
"296","D18",58,0,0.0099999998,3.016,18.325,-4.052,"Bone","4","3","DK",NA,"NA","70","NA","NA","no","not collected, fragment","6/25/2015","2:35:20 PM"
"297","D18",59,0,0.04,3.239,18.478,-4.036,"Bone","4","3","DK","0","100","NA","NA","NA","yes","six vertebrae articulated (two vertebrae in plaster jacket)","6/25/2015","3:04:13 PM"
"298","D18",60,0,0.2,3.418,18.981,-4.041,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 314/5489 - 314/5495","6/25/2015","3:11:05 PM"
"299","D18",60,1,0.16,2.947,18.97,-4.099,"GCP surface","4","NA",NA,NA,"NA","NA","NA","NA",NA,"GCP orthophoto re, ye, bl, gr ph: 314/5489 - 314/5495","6/25/2015","3:12:18 PM"
